grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Pass,23.004392034141,4.79628940266754,25.65,3.70973774092592,0.117,0.821198782562734,TXH3.2020.33,BI,33,2020,TXH3.2020
Range,40.5446289149279,6.36746644395774,45.2,3.70973774092592,0.117,0.821198782562734,TXH3.2020.33,BI,33,2020,TXH3.2020
Replicate,9.04252137055477,3.00707854412797,10.08,3.70973774092592,0.117,0.821198782562734,TXH3.2020.33,BI,33,2020,TXH3.2020
Residual,16.0377358016649,4.00471419725114,17.88,3.70973774092592,0.117,0.821198782562734,TXH3.2020.33,BI,33,2020,TXH3.2020
Pedigree,4.48462925307003e-06,0.00211769432474803,5.21,0.00598112753502462,0.174,0.505053790268432,TXH3.2020.33,GLI,33,2020,TXH3.2020
Pass,3.21679448972987e-05,0.00567167919555564,37.39,0.00598112753502462,0.174,0.505053790268432,TXH3.2020.33,GLI,33,2020,TXH3.2020
Range,6.80228224137277e-06,0.00260811852517725,7.91,0.00598112753502462,0.174,0.505053790268432,TXH3.2020.33,GLI,33,2020,TXH3.2020
Replicate,0,0,0,0.00598112753502462,0.174,0.505053790268432,TXH3.2020.33,GLI,33,2020,TXH3.2020
Residual,4.25851995964446e-05,0.00652573364430733,49.49,0.00598112753502462,0.174,0.505053790268432,TXH3.2020.33,GLI,33,2020,TXH3.2020
Pedigree,9.75943968485121e-06,0.00312401019282127,5.23,0.00721573345378004,0.233,0.655677226545412,TXH3.2020.33,NGRDI,33,2020,TXH3.2020
Pass,6.41252967986782e-05,0.00800782722083076,34.34,0.00721573345378004,0.233,0.655677226545412,TXH3.2020.33,NGRDI,33,2020,TXH3.2020
Range,3.74508788500218e-05,0.00611971231758666,20.05,0.00721573345378004,0.233,0.655677226545412,TXH3.2020.33,NGRDI,33,2020,TXH3.2020
Replicate,1.11158023898252e-05,0.0033340369508788,5.95,0.00721573345378004,0.233,0.655677226545412,TXH3.2020.33,NGRDI,33,2020,TXH3.2020
Residual,6.43042186871486e-05,0.00801899112651639,34.43,0.00721573345378004,0.233,0.655677226545412,TXH3.2020.33,NGRDI,33,2020,TXH3.2020
Pedigree,2.96185306376947e-05,0.00544229093651697,4.91,0.0128670072742243,0.225,0.662275291071521,TXH3.2020.33,VARI,33,2020,TXH3.2020
Pass,0.000211252851749295,0.0145345399565757,35.03,0.0128670072742243,0.225,0.662275291071521,TXH3.2020.33,VARI,33,2020,TXH3.2020
Range,0.000126364549318661,0.0112411987491842,20.95,0.0128670072742243,0.225,0.662275291071521,TXH3.2020.33,VARI,33,2020,TXH3.2020
Replicate,3.2206061327858e-05,0.00567503844285287,5.34,0.0128670072742243,0.225,0.662275291071521,TXH3.2020.33,VARI,33,2020,TXH3.2020
Residual,0.000203693890818109,0.0142721368693727,33.77,0.0128670072742243,0.225,0.662275291071521,TXH3.2020.33,VARI,33,2020,TXH3.2020
Pedigree,2.59084458450346e-05,0.00509003397287627,3.02,0.0172681159877663,0.13,0.594536085654479,TXH3.2020.33,BGI,33,2020,TXH3.2020
Pass,0.000352918372928711,0.0187861218171477,41.11,0.0172681159877663,0.13,0.594536085654479,TXH3.2020.33,BGI,33,2020,TXH3.2020
Range,0.000131608990038442,0.0114720961484134,15.33,0.0172681159877663,0.13,0.594536085654479,TXH3.2020.33,BGI,33,2020,TXH3.2020
Replicate,0,0,0,0.0172681159877663,0.13,0.594536085654479,TXH3.2020.33,BGI,33,2020,TXH3.2020
Residual,0.00034810889709963,0.0186576766265157,40.55,0.0172681159877663,0.13,0.594536085654479,TXH3.2020.33,BGI,33,2020,TXH3.2020
Pedigree,1.64038026782459e-05,0.00405016082128178,1.19,0.0145479644684968,0.117,0.821197847808317,TXH3.2020.33,BI_new,33,2020,TXH3.2020
Pass,0.000353773982748958,0.018808880422528,25.65,0.0145479644684968,0.117,0.821197847808317,TXH3.2020.33,BI_new,33,2020,TXH3.2020
Range,0.000623521286984974,0.024970408226238,45.2,0.0145479644684968,0.117,0.821197847808317,TXH3.2020.33,BI_new,33,2020,TXH3.2020
Replicate,0.000139059204495905,0.0117923366851487,10.08,0.0145479644684968,0.117,0.821197847808317,TXH3.2020.33,BI_new,33,2020,TXH3.2020
Residual,0.000246639245785486,0.0157047523312367,17.88,0.0145479644684968,0.117,0.821197847808317,TXH3.2020.33,BI_new,33,2020,TXH3.2020
Pedigree,4.48462945628859e-06,0.00211769437272912,5.21,0.0059811275412404,0.174,0.505053789745051,TXH3.2020.33,GLI_new,33,2020,TXH3.2020
Pass,3.21679447758251e-05,0.00567167918484685,37.39,0.0059811275412404,0.174,0.505053789745051,TXH3.2020.33,GLI_new,33,2020,TXH3.2020
Range,6.80228228317499e-06,0.00260811853319112,7.91,0.0059811275412404,0.174,0.505053789745051,TXH3.2020.33,GLI_new,33,2020,TXH3.2020
Replicate,0,0,0,0.0059811275412404,0.174,0.505053789745051,TXH3.2020.33,GLI_new,33,2020,TXH3.2020
Residual,4.25851998066814e-05,0.00652573366041562,49.49,0.0059811275412404,0.174,0.505053789745051,TXH3.2020.33,GLI_new,33,2020,TXH3.2020
Pedigree,9.75951039869106e-06,0.00312402151059993,5.23,0.00721572640155471,0.233,0.655680104849384,TXH3.2020.33,NGRDI_new,33,2020,TXH3.2020
Pass,6.41251291790327e-05,0.00800781675483603,34.34,0.00721572640155471,0.233,0.655680104849384,TXH3.2020.33,NGRDI_new,33,2020,TXH3.2020
Range,3.74513677180352e-05,0.00611975225953103,20.05,0.00721572640155471,0.233,0.655680104849384,TXH3.2020.33,NGRDI_new,33,2020,TXH3.2020
Replicate,1.11168176606575e-05,0.00333418920588762,5.95,0.00721572640155471,0.233,0.655680104849384,TXH3.2020.33,NGRDI_new,33,2020,TXH3.2020
Residual,6.43041378532833e-05,0.008018986086363,34.43,0.00721572640155471,0.233,0.655680104849384,TXH3.2020.33,NGRDI_new,33,2020,TXH3.2020
Pedigree,2.59084349167684e-05,0.00509003289937977,3.02,0.0172681164082144,0.13,0.594536065770072,TXH3.2020.33,BGI_new,33,2020,TXH3.2020
Pass,0.000352918372761426,0.0187861218126953,41.11,0.0172681164082144,0.13,0.594536065770072,TXH3.2020.33,BGI_new,33,2020,TXH3.2020
Range,0.000131608973677358,0.0114720954353317,15.33,0.0172681164082144,0.13,0.594536065770072,TXH3.2020.33,BGI_new,33,2020,TXH3.2020
Replicate,0,0,0,0.0172681164082144,0.13,0.594536065770072,TXH3.2020.33,BGI_new,33,2020,TXH3.2020
Residual,0.000348108907088893,0.0186576768942141,40.55,0.0172681164082144,0.13,0.594536065770072,TXH3.2020.33,BGI_new,33,2020,TXH3.2020
Pedigree,2.66606840527704e-06,0.00163280997218814,3.28,0.00506393967450767,0.15,0.627848527324442,TXH3.2020.33,BCC,33,2020,TXH3.2020
Pass,3.32342045949464e-05,0.00576491149931605,40.83,0.00506393967450767,0.15,0.627848527324442,TXH3.2020.33,BCC,33,2020,TXH3.2020
Range,1.45728216274614e-05,0.00381743652566239,17.9,0.00506393967450767,0.15,0.627848527324442,TXH3.2020.33,BCC,33,2020,TXH3.2020
Replicate,6.35028213996639e-07,0.0007968865753648,0.78,0.00506393967450767,0.15,0.627848527324442,TXH3.2020.33,BCC,33,2020,TXH3.2020
Residual,3.02938724126154e-05,0.00550398695607242,37.22,0.00506393967450767,0.15,0.627848527324442,TXH3.2020.33,BCC,33,2020,TXH3.2020
Pedigree,8.70370661658411e-07,0.000932936579655022,1.66,0.00434101209392604,0.075,0.591468886150083,TXH3.2020.33,CIVE,33,2020,TXH3.2020
Pass,2.73847711131117e-05,0.00523304606449358,52.38,0.00434101209392604,0.075,0.591468886150083,TXH3.2020.33,CIVE,33,2020,TXH3.2020
Range,2.66665253955185e-06,0.00163298883632187,5.1,0.00434101209392604,0.075,0.591468886150083,TXH3.2020.33,CIVE,33,2020,TXH3.2020
Replicate,0,0,0,0.00434101209392604,0.075,0.591468886150083,TXH3.2020.33,CIVE,33,2020,TXH3.2020
Residual,2.1357869144553e-05,0.00462145746973322,40.85,0.00434101209392604,0.075,0.591468886150083,TXH3.2020.33,CIVE,33,2020,TXH3.2020
Pedigree,0.000194088840326116,0.0139315770940018,6.1,0.0366979538162011,0.194,0.493441314904955,TXH3.2020.33,COM1,33,2020,TXH3.2020
Pass,0.00128893793719425,0.0359017818108552,40.49,0.0366979538162011,0.194,0.493441314904955,TXH3.2020.33,COM1,33,2020,TXH3.2020
Range,8.78484828428999e-05,0.00937275214880346,2.76,0.0366979538162011,0.194,0.493441314904955,TXH3.2020.33,COM1,33,2020,TXH3.2020
Replicate,0,0,0,0.0366979538162011,0.194,0.493441314904955,TXH3.2020.33,COM1,33,2020,TXH3.2020
Residual,0.00161263453687746,0.0401576211556095,50.66,0.0366979538162011,0.194,0.493441314904955,TXH3.2020.33,COM1,33,2020,TXH3.2020
Pedigree,1.81013715127978e-06,0.00134541337561353,4.47,0.00403945388679852,0.159,0.526604721588833,TXH3.2020.33,COM2,33,2020,TXH3.2020
Pass,1.88289841251156e-05,0.00433923773549176,46.54,0.00403945388679852,0.159,0.526604721588833,TXH3.2020.33,COM2,33,2020,TXH3.2020
Range,6.66075921772579e-07,0.00081613474486299,1.65,0.00403945388679852,0.159,0.526604721588833,TXH3.2020.33,COM2,33,2020,TXH3.2020
Replicate,0,0,0,0.00403945388679852,0.159,0.526604721588833,TXH3.2020.33,COM2,33,2020,TXH3.2020
Residual,1.9152467393003e-05,0.0043763532070667,47.34,0.00403945388679852,0.159,0.526604721588833,TXH3.2020.33,COM2,33,2020,TXH3.2020
Pedigree,3.57906055003925e-06,0.0018918405191874,0.99,0.0110271075807397,0.05,0.621524175224944,TXH3.2020.33,ExG,33,2020,TXH3.2020
Pass,0.000195475789209315,0.0139812656511961,54.29,0.0110271075807397,0.05,0.621524175224944,TXH3.2020.33,ExG,33,2020,TXH3.2020
Range,2.47351183899823e-05,0.00497344130255724,6.87,0.0110271075807397,0.05,0.621524175224944,TXH3.2020.33,ExG,33,2020,TXH3.2020
Replicate,0,0,0,0.0110271075807397,0.05,0.621524175224944,TXH3.2020.33,ExG,33,2020,TXH3.2020
Residual,0.000136276425194642,0.0116737494060238,37.85,0.0110271075807397,0.05,0.621524175224944,TXH3.2020.33,ExG,33,2020,TXH3.2020
Pedigree,9.66809038835659e-06,0.00310935530108037,5.36,0.00866037905081928,0.178,0.503859771667567,TXH3.2020.33,ExG2,33,2020,TXH3.2020
Pass,6.74047438520839e-05,0.00821003921136092,37.39,0.00866037905081928,0.178,0.503859771667567,TXH3.2020.33,ExG2,33,2020,TXH3.2020
Range,1.37656036742271e-05,0.00371020264597867,7.64,0.00866037905081928,0.178,0.503859771667567,TXH3.2020.33,ExG2,33,2020,TXH3.2020
Replicate,0,0,0,0.00866037905081928,0.178,0.503859771667567,TXH3.2020.33,ExG2,33,2020,TXH3.2020
Residual,8.94467188344613e-05,0.00945762754788226,49.61,0.00866037905081928,0.178,0.503859771667567,TXH3.2020.33,ExG2,33,2020,TXH3.2020
Pedigree,4.44214493791366e-05,0.00666494181363473,6.41,0.0172690310923163,0.199,0.482915211557733,TXH3.2020.33,ExGR,33,2020,TXH3.2020
Pass,0.000261145798456655,0.0161600061403656,37.66,0.0172690310923163,0.199,0.482915211557733,TXH3.2020.33,ExGR,33,2020,TXH3.2020
Range,2.92866186472258e-05,0.00541171124943172,4.22,0.0172690310923163,0.199,0.482915211557733,TXH3.2020.33,ExGR,33,2020,TXH3.2020
Replicate,1.48484548144117e-13,3.85336928082577e-07,0,0.0172690310923163,0.199,0.482915211557733,TXH3.2020.33,ExGR,33,2020,TXH3.2020
Residual,0.000358547083716218,0.0189353395458391,51.71,0.0172690310923163,0.199,0.482915211557733,TXH3.2020.33,ExGR,33,2020,TXH3.2020
Pedigree,1.82850701158068e-05,0.00427610454921378,2.82,0.0114643480278284,0.187,0.755222391435097,TXH3.2020.33,EXR,33,2020,TXH3.2020
Pass,0.000204021696405564,0.0142836163630071,31.46,0.0114643480278284,0.187,0.755222391435097,TXH3.2020.33,EXR,33,2020,TXH3.2020
Range,0.000195453458198311,0.0139804670236123,30.14,0.0114643480278284,0.187,0.755222391435097,TXH3.2020.33,EXR,33,2020,TXH3.2020
Replicate,7.19715675615529e-05,0.00848360581130176,11.1,0.0114643480278284,0.187,0.755222391435097,TXH3.2020.33,EXR,33,2020,TXH3.2020
Residual,0.000158728578909073,0.0125987530696126,24.48,0.0114643480278284,0.187,0.755222391435097,TXH3.2020.33,EXR,33,2020,TXH3.2020
Pedigree,4.78307733773093e-06,0.00218702476843106,1.13,0.010221277518218,0.074,0.719989316589595,TXH3.2020.33,GminusB,33,2020,TXH3.2020
Pass,0.000213498625335687,0.0146115921560823,50.22,0.010221277518218,0.074,0.719989316589595,TXH3.2020.33,GminusB,33,2020,TXH3.2020
Range,7.32104277585756e-05,0.00855630923696518,17.22,0.010221277518218,0.074,0.719989316589595,TXH3.2020.33,GminusB,33,2020,TXH3.2020
Replicate,1.45812913892288e-05,0.00381854571652989,3.43,0.010221277518218,0.074,0.719989316589595,TXH3.2020.33,GminusB,33,2020,TXH3.2020
Residual,0.000119034860716932,0.0109103098359731,28,0.010221277518218,0.074,0.719989316589595,TXH3.2020.33,GminusB,33,2020,TXH3.2020
Pedigree,7.6128491637193e-06,0.00275913920702079,6.58,0.00640612832415778,0.232,0.563307917056841,TXH3.2020.33,GminusR,33,2020,TXH3.2020
Pass,3.93036509314415e-05,0.00626926239133772,33.98,0.00640612832415778,0.232,0.563307917056841,TXH3.2020.33,GminusR,33,2020,TXH3.2020
Range,1.63538247698762e-05,0.00404398624748851,14.14,0.00640612832415778,0.232,0.563307917056841,TXH3.2020.33,GminusR,33,2020,TXH3.2020
Replicate,1.88929525660193e-06,0.00137451637189301,1.63,0.00640612832415778,0.232,0.563307917056841,TXH3.2020.33,GminusR,33,2020,TXH3.2020
Residual,5.05135634936092e-05,0.00710728946178564,43.67,0.00640612832415778,0.232,0.563307917056841,TXH3.2020.33,GminusR,33,2020,TXH3.2020
Pedigree,9.31829105755983e-05,0.00965312957416393,3.27,0.0317132051004643,0.137,0.586423761241507,TXH3.2020.33,GdivB,33,2020,TXH3.2020
Pass,0.00114072368276719,0.0337746011488987,40.05,0.0317132051004643,0.137,0.586423761241507,TXH3.2020.33,GdivB,33,2020,TXH3.2020
Range,0.000436531353828362,0.020893332760198,15.32,0.0317132051004643,0.137,0.586423761241507,TXH3.2020.33,GdivB,33,2020,TXH3.2020
Replicate,0,0,0,0.0317132051004643,0.137,0.586423761241507,TXH3.2020.33,GdivB,33,2020,TXH3.2020
Residual,0.00117807887219288,0.0343231535875258,41.36,0.0317132051004643,0.137,0.586423761241507,TXH3.2020.33,GdivB,33,2020,TXH3.2020
Pedigree,6.12847357698158e-05,0.00782845679363537,5.1,0.0181427595718583,0.232,0.662140804007881,TXH3.2020.33,GdivR,33,2020,TXH3.2020
Pass,0.000424601433419179,0.0206058592011879,35.3,0.0181427595718583,0.232,0.662140804007881,TXH3.2020.33,GdivR,33,2020,TXH3.2020
Range,0.000239954263846558,0.0154904571864925,19.95,0.0181427595718583,0.232,0.662140804007881,TXH3.2020.33,GdivR,33,2020,TXH3.2020
Replicate,7.0574488757569e-05,0.00840086238177778,5.87,0.0181427595718583,0.232,0.662140804007881,TXH3.2020.33,GdivR,33,2020,TXH3.2020
Residual,0.000406372939901085,0.0201586939036507,33.79,0.0181427595718583,0.232,0.662140804007881,TXH3.2020.33,GdivR,33,2020,TXH3.2020
Pedigree,1.07425176993906e-06,0.00103646117628161,5.36,0.00288678889145309,0.178,0.503859978005526,TXH3.2020.33,GCC,33,2020,TXH3.2020
Pass,7.48940691907543e-06,0.00273667808100906,37.39,0.00288678889145309,0.178,0.503859978005526,TXH3.2020.33,GCC,33,2020,TXH3.2020
Range,1.52949542882151e-06,0.00123672771005647,7.64,0.00288678889145309,0.178,0.503859978005526,TXH3.2020.33,GCC,33,2020,TXH3.2020
Replicate,0,0,0,0.00288678889145309,0.178,0.503859978005526,TXH3.2020.33,GCC,33,2020,TXH3.2020
Residual,9.93851054778924e-06,0.00315254033246035,49.61,0.00288678889145309,0.178,0.503859978005526,TXH3.2020.33,GCC,33,2020,TXH3.2020
Pedigree,4.12879500652697e-06,0.00203194365239959,4.06,0.00597255753249961,0.163,0.583651290753324,TXH3.2020.33,MExG,33,2020,TXH3.2020
Pass,4.39322551930988e-05,0.00662814115669686,43.19,0.00597255753249961,0.163,0.583651290753324,TXH3.2020.33,MExG,33,2020,TXH3.2020
Range,1.13094393052102e-05,0.00336295098168412,11.12,0.00597255753249961,0.163,0.583651290753324,TXH3.2020.33,MExG,33,2020,TXH3.2020
Replicate,0,0,0,0.00597255753249961,0.163,0.583651290753324,TXH3.2020.33,MExG,33,2020,TXH3.2020
Residual,4.23520466146437e-05,0.00650784500542566,41.63,0.00597255753249961,0.163,0.583651290753324,TXH3.2020.33,MExG,33,2020,TXH3.2020
Pedigree,3.6125656796666e-05,0.00601046227811689,5.27,0.0138703268832783,0.233,0.653499911026311,TXH3.2020.33,MGVRI,33,2020,TXH3.2020
Pass,0.000233486931583343,0.0152802791722973,34.05,0.0138703268832783,0.233,0.653499911026311,TXH3.2020.33,MGVRI,33,2020,TXH3.2020
Range,0.000137604663580869,0.0117305014206925,20.07,0.0138703268832783,0.233,0.653499911026311,TXH3.2020.33,MGVRI,33,2020,TXH3.2020
Replicate,4.09401767522755e-05,0.00639845112134769,5.97,0.0138703268832783,0.233,0.653499911026311,TXH3.2020.33,MGVRI,33,2020,TXH3.2020
Residual,0.000237622968730711,0.0154150241235851,34.65,0.0138703268832783,0.233,0.653499911026311,TXH3.2020.33,MGVRI,33,2020,TXH3.2020
Pedigree,0.159896626047501,0.399870761681197,5.23,0.923615646815472,0.233,0.655670840376296,TXH3.2020.33,NDI,33,2020,TXH3.2020
Pass,1.05062794111466,1.02500143468907,34.34,0.923615646815472,0.233,0.655670840376296,TXH3.2020.33,NDI,33,2020,TXH3.2020
Range,0.613571013419324,0.783307738643838,20.05,0.923615646815472,0.233,0.655670840376296,TXH3.2020.33,NDI,33,2020,TXH3.2020
Replicate,0.182097781313563,0.426729166232592,5.95,0.923615646815472,0.233,0.655670840376296,TXH3.2020.33,NDI,33,2020,TXH3.2020
Residual,1.05356351358789,1.02643242037062,34.43,0.923615646815472,0.233,0.655670840376296,TXH3.2020.33,NDI,33,2020,TXH3.2020
Pedigree,2.66917881162234e-05,0.00516640959624993,3.55,0.0144274115111319,0.176,0.667705265460616,TXH3.2020.33,NDRBI,33,2020,TXH3.2020
Pass,0.000293553615706216,0.0171334064244743,39.08,0.0144274115111319,0.176,0.667705265460616,TXH3.2020.33,NDRBI,33,2020,TXH3.2020
Range,0.000158400046942263,0.0125857080429455,21.09,0.0144274115111319,0.176,0.667705265460616,TXH3.2020.33,NDRBI,33,2020,TXH3.2020
Replicate,2.29162413185457e-05,0.00478709111241323,3.05,0.0144274115111319,0.176,0.667705265460616,TXH3.2020.33,NDRBI,33,2020,TXH3.2020
Residual,0.000249610596092802,0.0157990694692062,33.23,0.0144274115111319,0.176,0.667705265460616,TXH3.2020.33,NDRBI,33,2020,TXH3.2020
Pedigree,1.13776036022385e-05,0.0033730703523998,3.14,0.0112564998342252,0.133,0.591608401431966,TXH3.2020.33,NGBDI,33,2020,TXH3.2020
Pass,0.000147768424453849,0.0121560036382789,40.73,0.0112564998342252,0.133,0.591608401431966,TXH3.2020.33,NGBDI,33,2020,TXH3.2020
Range,5.55122772805904e-05,0.00745065616443212,15.3,0.0112564998342252,0.133,0.591608401431966,TXH3.2020.33,NGBDI,33,2020,TXH3.2020
Replicate,0,0,0,0.0112564998342252,0.133,0.591608401431966,TXH3.2020.33,NGBDI,33,2020,TXH3.2020
Residual,0.000148180195295,0.0121729287887098,40.84,0.0112564998342252,0.133,0.591608401431966,TXH3.2020.33,NGBDI,33,2020,TXH3.2020
Pedigree,1.96215535741306e-05,0.00442962228346059,2.57,0.0130535478867356,0.162,0.733858634137889,TXH3.2020.33,RminusB,33,2020,TXH3.2020
Pass,0.000309808629297721,0.017601381459923,40.6,0.0130535478867356,0.162,0.733858634137889,TXH3.2020.33,RminusB,33,2020,TXH3.2020
Range,0.000176670707359162,0.0132917533591006,23.15,0.0130535478867356,0.162,0.733858634137889,TXH3.2020.33,RminusB,33,2020,TXH3.2020
Replicate,5.39509970201906e-05,0.00734513424112798,7.07,0.0130535478867356,0.162,0.733858634137889,TXH3.2020.33,RminusB,33,2020,TXH3.2020
Residual,0.000203108565182708,0.0142516162305441,26.61,0.0130535478867356,0.162,0.733858634137889,TXH3.2020.33,RminusB,33,2020,TXH3.2020
Pedigree,0.000155892133170171,0.0124856771210123,3.67,0.0338749102927605,0.184,0.674511493237867,TXH3.2020.33,RdivB,33,2020,TXH3.2020
Pass,0.00163528604847245,0.0404386702114751,38.51,0.0338749102927605,0.184,0.674511493237867,TXH3.2020.33,RdivB,33,2020,TXH3.2020
Range,0.00091737182242831,0.0302881465664096,21.61,0.0338749102927605,0.184,0.674511493237867,TXH3.2020.33,RdivB,33,2020,TXH3.2020
Replicate,0.00015534782229288,0.0124638606496093,3.66,0.0338749102927605,0.184,0.674511493237867,TXH3.2020.33,RdivB,33,2020,TXH3.2020
Residual,0.00138198657304976,0.0371750800005832,32.55,0.0338749102927605,0.184,0.674511493237867,TXH3.2020.33,RdivB,33,2020,TXH3.2020
Pedigree,2.7980197140748e-06,0.00167272822480964,4.05,0.00413144795373336,0.211,0.698092887235405,TXH3.2020.33,RCC,33,2020,TXH3.2020
Pass,2.48841953266692e-05,0.00498840609079385,36.01,0.00413144795373336,0.211,0.698092887235405,TXH3.2020.33,RCC,33,2020,TXH3.2020
Range,1.62151053995382e-05,0.00402679840562428,23.46,0.00413144795373336,0.211,0.698092887235405,TXH3.2020.33,RCC,33,2020,TXH3.2020
Replicate,4.34752909278053e-06,0.00208507292265295,6.29,0.00413144795373336,0.211,0.698092887235405,TXH3.2020.33,RCC,33,2020,TXH3.2020
Residual,2.08646492388306e-05,0.00456778384326914,30.19,0.00413144795373336,0.211,0.698092887235405,TXH3.2020.33,RCC,33,2020,TXH3.2020
Pedigree,2.44374140347077e-06,0.00156324707051405,0.76,0.00665257647011247,0.088,0.841512422720144,TXH3.2020.33,MRCC,33,2020,TXH3.2020
Pass,9.93679789827595e-05,0.00996834885940292,30.98,0.00665257647011247,0.088,0.841512422720144,TXH3.2020.33,MRCC,33,2020,TXH3.2020
Range,0.000124488182785501,0.0111574272476006,38.81,0.00665257647011247,0.088,0.841512422720144,TXH3.2020.33,MRCC,33,2020,TXH3.2020
Replicate,4.36443964671778e-05,0.00660639057785549,13.61,0.00665257647011247,0.088,0.841512422720144,TXH3.2020.33,MRCC,33,2020,TXH3.2020
Residual,5.08403879671615e-05,0.00713024459378229,15.85,0.00665257647011247,0.088,0.841512422720144,TXH3.2020.33,MRCC,33,2020,TXH3.2020
Pedigree,1.57848026933448e-05,0.0039730092742586,4.61,0.0118041177547894,0.161,0.51867640289011,TXH3.2020.33,RGBVI,33,2020,TXH3.2020
Pass,0.000129801617329428,0.0113930512738874,37.9,0.0118041177547894,0.161,0.51867640289011,TXH3.2020.33,RGBVI,33,2020,TXH3.2020
